X;Y;Formation affleurante;TOPO;Toit_LATE;Epaisseur_LATE;Base_LATE;Toit_ASUP;Epaisseur_ASUP;Base_ASUP;Toit_CARB;Epaisseur_CARB;Base_CARB;Toit_AINF
2252471,25;324688,75;Laterites;46,6530075073;46,6530075073;3,792427063;42,8605804443;42,8605804443;10,7880554199;32,0725250244;32,0725250244;2,6336231232;29,4389019012;29,4389019012
2252473,75;324688,75;Laterites;46,884853363;46,884853363;3,816783905;43,068069458;43,068069458;10,6841773987;32,3838920593;32,3838920593;2,7643947601;29,6194972992;29,6194972992
2252476,25;324688,75;Laterites;47,11302948;47,11302948;3,8460960388;43,2669334412;43,2669334412;10,5486068726;32,7183265686;32,7183265686;2,9057254791;29,8126010895;29,8126010895
2252478,75;324688,75;Laterites;47,3436088562;47,3436088562;3,894618988;43,4489898682;43,4489898682;10,3748397827;33,0741500854;33,0741500854;3,0566635132;30,0174865723;30,0174865723
2252481,25;324688,75;Laterites;47,5891189575;47,5891189575;3,9593429565;43,629776001;43,629776001;10,1830177307;33,4467582703;33,4467582703;3,2148990631;30,2318592072;30,2318592072
2252483,75;324688,75;Laterites;47,8394317627;47,8394317627;4,0355758667;43,803855896;43,803855896;9,973903656;33,82995224;33,82995224;3,3774185181;30,4525337219;30,4525337219
2252486,25;324688,75;Laterites;48,089050293;48,089050293;4,105594635;43,983455658;43,983455658;9,7660217285;34,2174339294;34,2174339294;3,5412960052;30,6761379242;30,6761379242
2252488,75;324688,75;Laterites;48,3016777039;48,3016777039;4,1633644104;44,1383132935;44,1383132935;9,5345497131;34,6037635803;34,6037635803;3,7041740417;30,8995895386;30,8995895386
2252491,25;324688,75;Laterites;48,4479789734;48,4479789734;4,1468658447;44,3011131287;44,3011131287;9,3163833618;34,9847297668;34,9847297668;3,8644828796;31,1202468872;31,1202468872
2252493,75;324688,75;Laterites;48,5820655823;48,5820655823;4,0638122559;44,5182533264;44,5182533264;9,1609077454;35,3573455811;35,3573455811;4,0214557648;31,3358898163;31,3358898163
2252496,25;324688,75;Laterites;48,719669342;48,719669342;4,0408744812;44,6787948608;44,6787948608;8,9591522217;35,7196426392;35,7196426392;4,1750907898;31,5445518494;31,5445518494
2252498,75;324688,75;Laterites;48,863861084;48,863861084;4,0270652771;44,8367958069;44,8367958069;8,7663726807;36,0704231262;36,0704231262;4,3260383606;31,7443847656;31,7443847656
2252501,25;324688,75;Laterites;49,0140953064;49,0140953064;4,0222320557;44,9918632507;44,9918632507;8,5828323364;36,4090309143;36,4090309143;4,4755363464;31,9334945679;31,9334945679
2252503,75;324688,75;Laterites;49,1715660095;49,1715660095;4,0269622803;45,1446037292;45,1446037292;8,4094810486;36,7351226807;36,7351226807;4,6253128052;32,1098098755;32,1098098755
2252506,25;324688,75;Laterites;49,3296318054;49,3296318054;4,0448608398;45,2847709656;45,2847709656;8,2362251282;37,0485458374;37,0485458374;4,7775917053;32,2709541321;32,2709541321
2252508,75;324688,75;Laterites;49,4803581238;49,4803581238;4,049621582;45,4307365417;45,4307365417;8,0815391541;37,3491973877;37,3491973877;4,9349899292;32,4142074585;32,4142074585
2252511,25;324688,75;Laterites;49,6276664734;49,6276664734;4,0641365051;45,5635299683;45,5635299683;7,9266204834;37,6369094849;37,6369094849;5,100440979;32,5364685059;32,5364685059
2252513,75;324688,75;Laterites;49,7626419067;49,7626419067;4,0847015381;45,6779403687;45,6779403687;7,7665519714;37,9113883972;37,9113883972;5,2771339417;32,6342544556;32,6342544556
2252516,25;324688,75;Laterites;49,8794174194;49,8794174194;4,0957946777;45,7836227417;45,7836227417;7,6114311218;38,1721916199;38,1721916199;5,4682807922;32,7039108276;32,7039108276
2252518,75;324688,75;Laterites;49,9674758911;49,9674758911;4,0479621887;45,9195137024;45,9195137024;7,5008430481;38,4186706543;38,4186706543;5,676940918;32,7417297363;32,7417297363
2252521,25;324688,75;Laterites;50,0249099731;50,0249099731;4,0129737854;46,0119361877;46,0119361877;7,3619422913;38,6499938965;38,6499938965;5,9057121277;32,7442817688;32,7442817688
2252523,75;324688,75;Laterites;50,0552024841;50,0552024841;3,9768409729;46,0783615112;46,0783615112;7,2131652832;38,865196228;38,865196228;6,1564941406;32,7087020874;32,7087020874
2252526,25;324688,75;Laterites;50,045173645;50,045173645;3,8994941711;46,1456794739;46,1456794739;7,0824279785;39,0632514954;39,0632514954;6,4302787781;32,6329727173;32,6329727173
2252528,75;324688,75;Laterites;49,9992446899;49,9992446899;3,8110389709;46,188205719;46,188205719;6,9449691772;39,2432365417;39,2432365417;6,72706604;32,5161705017;32,5161705017
2252531,25;324688,75;Laterites;49,918510437;49,918510437;3,6944007874;46,2241096497;46,2241096497;6,8196601868;39,4044494629;39,4044494629;7,0459060669;32,358543396;32,358543396
2252533,75;324688,75;Laterites;49,8139381409;49,8139381409;3,5635414124;46,2503967285;46,2503967285;6,7038116455;39,546585083;39,546585083;7,3851280212;32,1614570618;32,1614570618
2252536,25;324688,75;Laterites;49,6830444336;49,6830444336;3,4202041626;46,262840271;46,262840271;6,593006134;39,669834137;39,669834137;7,7425518036;31,9272823334;31,9272823334
2252538,75;324688,75;Laterites;49,53307724;49,53307724;3,2964782715;46,2365989685;46,2365989685;6,4617042542;39,7748947144;39,7748947144;8,1156806946;31,6592140198;31,6592140198
2252541,25;324688,75;Laterites;49,3773880005;49,3773880005;3,1589164734;46,2184715271;46,2184715271;6,355506897;39,8629646301;39,8629646301;8,5019874573;31,3609771729;31,3609771729
2252543,75;324688,75;Laterites;49,1731300354;49,1731300354;2,9798431396;46,1932868958;46,1932868958;6,2576980591;39,9355888367;39,9355888367;8,8989944458;31,0365943909;31,0365943909
2252546,25;324688,75;Laterites;48,9658470154;48,9658470154;2,8086357117;46,1572113037;46,1572113037;6,1626625061;39,9945487976;39,9945487976;9,3043708801;30,6901779175;30,6901779175
2252548,75;324688,75;Laterites;48,7521972656;48,7521972656;2,6406822205;46,1115150452;46,1115150452;6,0697975159;40,0417175293;40,0417175293;9,7159767151;30,3257408142;30,3257408142
2252551,25;324688,75;Laterites;48,5083427429;48,5083427429;2,4506759644;46,0576667786;46,0576667786;5,9787368774;40,0789299011;40,0789299011;10,1318016052;29,9471282959;29,9471282959
2252553,75;324688,75;Laterites;48,2555961609;48,2555961609;2,2583503723;45,9972457886;45,9972457886;5,8893013;40,1079444885;40,1079444885;10,5499820709;29,5579624176;29,5579624176
2252556,25;324688,75;Laterites;47,9917144775;47,9917144775;2,0617370605;45,929977417;45,929977417;5,7996025085;40,1303749084;40,1303749084;10,9686889648;29,1616859436;29,1616859436
2252558,75;324688,75;Laterites;47,7205810547;47,7205810547;1,8568534851;45,8637275696;45,8637275696;5,7160453796;40,1476821899;40,1476821899;11,3860664368;28,7616157532;28,7616157532
2252561,25;324688,75;Laterites;47,4496994019;47,4496994019;1,6552886963;45,7944107056;45,7944107056;5,6332626343;40,1611480713;40,1611480713;11,8001117706;28,3610363007;28,3610363007
2252563,75;324688,75;Laterites;47,1812553406;47,1812553406;1,4563713074;45,7248840332;45,7248840332;5,552986145;40,1718978882;40,1718978882;12,2085361481;27,9633617401;27,9633617401
2252566,25;324688,75;Laterites;46,9232139587;46,9232139587;1,2633018494;45,6599121094;45,6599121094;5,4790382385;40,1808738708;40,1808738708;12,6086235046;27,5722503662;27,5722503662
2252568,75;324688,75;Laterites;46,6779823303;46,6779823303;1,0772857666;45,6006965637;45,6006965637;5,4118156433;40,1888809204;40,1888809204;12,9970664978;27,1918144226;27,1918144226
2252571,25;324688,75;Laterites;46,4454841614;46,4454841614;0,8659820557;45,5795021057;45,5795021057;5,3829689026;40,1965332031;40,1965332031;13,369758606;26,8267745972;26,8267745972
2252573,75;324688,75;Laterites;46,2288703918;46,2288703918;0,6953010559;45,5335693359;45,5335693359;5,3292541504;40,2043151855;40,2043151855;13,7217826843;26,4825325012;26,4825325012
2252576,25;324688,75;Laterites;46,0268630981;46,0268630981;0,5205459595;45,5063171387;45,5063171387;5,2937660217;40,2125511169;40,2125511169;14,0475273132;26,1650238037;26,1650238037
2252578,75;324688,75;Laterites;45,8430404663;45,8430404663;0,3625335693;45,480506897;45,480506897;5,2590713501;40,2214355469;40,2214355469;14,3412742615;25,8801612854;25,8801612854
2252581,25;324688,75;Laterites;45,6681518555;45,6681518555;0,1935081482;45,4746437073;45,4746437073;5,2435798645;40,2310638428;40,2310638428;14,5982780457;25,6327857971;25,6327857971
2252583,75;324688,75;Laterites;45,5053024292;45,5053024292;0,0288009644;45,4765014648;45,4765014648;5,2350273132;40,2414741516;40,2414741516;14,8160457611;25,4254283905;25,4254283905
2252586,25;324688,75;Argiles superieures;45,3515205383;;;;45,3515205383;5,0988578796;40,2526626587;40,2526626587;14,9951438904;25,2575187683;25,2575187683
2252363,75;324691,25;Laterites;52,6064147949;52,6064147949;3,443107605;49,1633071899;49,1633071899;17,3396816254;31,8236255646;;;;31,8236255646
2252366,25;324691,25;Laterites;52,3924064636;52,3924064636;3,3521614075;49,0402450562;49,0402450562;17,3875102997;31,6527347565;;;;31,6527347565
2252368,75;324691,25;Laterites;52,1455955505;52,1455955505;3,2455291748;48,9000663757;48,9000663757;17,4240322113;31,4760341644;;;;31,4760341644
2252371,25;324691,25;Laterites;51,8810768127;51,8810768127;3,1462631226;48,7348136902;48,7348136902;17,4386253357;31,2961883545;;;;31,2961883545
2252373,75;324691,25;Laterites;51,5983390808;51,5983390808;3,0674362183;48,5309028625;48,5309028625;17,4128398895;31,118062973;;;;31,118062973
2252376,25;324691,25;Laterites;51,3011131287;51,3011131287;3,0302963257;48,270816803;48,270816803;17,3226909637;30,9481258392;;;;30,9481258392
2252378,75;324691,25;Laterites;50,987247467;50,987247467;3,0416755676;47,9455718994;47,9455718994;17,1559429169;30,7896289825;;;;30,7896289825
2252381,25;324691,25;Laterites;50,6578941345;50,6578941345;3,0925598145;47,5653343201;47,5653343201;16,9267597198;30,6385746002;;;;30,6385746002
2252383,75;324691,25;Laterites;50,3151016235;50,3151016235;3,1663475037;47,1487541199;47,1487541199;16,6609535217;30,4878005981;;;;30,4878005981
2252386,25;324691,25;Laterites;49,9617996216;49,9617996216;3,2512283325;46,7105712891;46,7105712891;16,3788490295;30,3317222595;;;;30,3317222595
2252388,75;324691,25;Laterites;49,5993652344;49,5993652344;3,3395385742;46,2598266602;46,2598266602;16,0927753448;30,1670513153;;;;30,1670513153
2252391,25;324691,25;Laterites;49,2353553772;49,2353553772;3,4333343506;45,8020210266;45,8020210266;15,8100681305;29,9919528961;;;;29,9919528961
2252393,75;324691,25;Laterites;48,8678016663;48,8678016663;3,5270729065;45,3407287598;45,3407287598;15,5352935791;29,8054351807;;;;29,8054351807
2252396,25;324691,25;Laterites;48,5063209534;48,5063209534;3,627822876;44,8784980774;44,8784980774;15,2715206146;29,6069774628;;;;29,6069774628
2252398,75;324691,25;Laterites;48,1434593201;48,1434593201;3,7260971069;44,4173622131;44,4173622131;15,020980835;29,3963813782;;;;29,3963813782
2252401,25;324691,25;Laterites;47,7779846191;47,7779846191;3,818862915;43,9591217041;43,9591217041;14,7854804993;29,1736412048;;;;29,1736412048
2252403,75;324691,25;Laterites;47,4276390076;47,4276390076;3,922328949;43,5053100586;43,5053100586;14,5663642883;28,9389457703;;;;28,9389457703
2252406,25;324691,25;Laterites;47,0964202881;47,0964202881;4,0389556885;43,0574645996;43,0574645996;14,3648376465;28,6926269531;;;;28,6926269531
2252408,75;324691,25;Laterites;46,7903327942;46,7903327942;4,1732940674;42,6170387268;42,6170387268;14,1818466187;28,4351921082;;;;28,4351921082
2252411,25;324691,25;Laterites;46,5175132751;46,5175132751;4,3319625854;42,1855506897;42,1855506897;13,9498825073;28,2356681824;28,2356681824;0,0682983398;28,1673698425;28,1673698425
2252413,75;324691,25;Laterites;46,2521934509;46,2521934509;4,4875640869;41,764629364;41,764629364;13,6714000702;28,0932292938;28,0932292938;0,2029781342;27,8902511597;27,8902511597
2252416,25;324691,25;Laterites;46,0112762451;46,0112762451;4,6548919678;41,3563842773;41,3563842773;13,4077777863;27,9486064911;27,9486064911;0,3429679871;27,605638504;27,605638504
2252418,75;324691,25;Laterites;45,8024711609;45,8024711609;4,8383140564;40,9641571045;40,9641571045;13,1597003937;27,8044567108;27,8044567108;0,4872894287;27,3171672821;27,3171672821
2252421,25;324691,25;Laterites;45,6125984192;45,6125984192;5,0168304443;40,5957679749;40,5957679749;12,9274082184;27,6683597565;27,6683597565;0,6338710785;27,034488678;27,034488678
2252423,75;324691,25;Laterites;45,4434318542;45,4434318542;5,1647758484;40,2786560059;40,2786560059;12,7095851898;27,569070816;27,569070816;0,7758216858;26,7932491302;26,7932491302
2252426,25;324691,25;Laterites;45,3031921387;45,3031921387;5,2026176453;40,1005744934;40,1005744934;12,5002441406;27,6003303528;27,6003303528;0,8916168213;26,7087135315;26,7087135315
2252428,75;324691,25;Laterites;45,1907844543;45,1907844543;5,1100273132;40,0807571411;40,0807571411;12,2984733582;27,782283783;27,782283783;0,9762973785;26,8059864044;26,8059864044
2252431,25;324691,25;Laterites;45,1069335938;45,1069335938;4,9814605713;40,1254730225;40,1254730225;12,1115379333;28,0139350891;28,0139350891;1,0522403717;26,9616947174;26,9616947174
2252433,75;324691,25;Laterites;45,0495300293;45,0495300293;4,8500900269;40,1994400024;40,1994400024;11,942281723;28,2571582794;28,2571582794;1,1276321411;27,1295261383;27,1295261383
2252436,25;324691,25;Laterites;45,0262565613;45,0262565613;4,7323493958;40,2939071655;40,2939071655;11,7914676666;28,5024394989;28,5024394989;1,2041683197;27,2982711792;27,2982711792
2252438,75;324691,25;Laterites;45,0223731995;45,0223731995;4,6164512634;40,405921936;40,405921936;11,6592655182;28,7466564178;28,7466564178;1,2821044922;27,4645519257;27,4645519257
2252441,25;324691,25;Laterites;45,0493278503;45,0493278503;4,5152015686;40,5341262817;40,5341262817;11,5456619263;28,9884643555;28,9884643555;1,3612804413;27,6271839142;27,6271839142
2252443,75;324691,25;Laterites;45,0926589966;45,0926589966;4,4151039124;40,6775550842;40,6775550842;11,4504089355;29,2271461487;29,2271461487;1,4414100647;27,785736084;27,785736084
2252446,25;324691,25;Laterites;45,1514968872;45,1514968872;4,3161048889;40,8353919983;40,8353919983;11,3731079102;29,4622840881;29,4622840881;1,5221576691;27,9401264191;27,9401264191
2252448,75;324691,25;Laterites;45,2282791138;45,2282791138;4,2216529846;41,0066261292;41,0066261292;11,3130054474;29,6936206818;29,6936206818;1,6031856537;28,0904350281;28,0904350281
2252451,25;324691,25;Laterites;45,3269004822;45,3269004822;4,1364822388;41,1904182434;41,1904182434;11,2693138123;29,9211044312;29,9211044312;1,6842384338;28,2368659973;28,2368659973
2252453,75;324691,25;Laterites;45,4483566284;45,4483566284;4,0626831055;41,3856735229;41,3856735229;11,2407627106;30,1449108124;30,1449108124;1,7651290894;28,379781723;28,379781723
2252456,25;324691,25;Laterites;45,5834655762;45,5834655762;3,9923210144;41,5911445618;41,5911445618;11,2255439758;30,3656005859;30,3656005859;1,845867157;28,519733429;28,519733429
2252458,75;324691,25;Laterites;45,7144126892;45,7144126892;3,9082641602;41,8061485291;41,8061485291;11,2218914032;30,5842571259;30,5842571259;1,9266929626;28,6575641632;28,6575641632
2252461,25;324691,25;Laterites;45,8736038208;45,8736038208;3,8463287354;42,0272750854;42,0272750854;11,2244739532;30,8028011322;30,8028011322;2,0082683563;28,7945327759;28,7945327759
2252463,75;324691,25;Laterites;46,0588722229;46,0588722229;3,8059158325;42,2529563904;42,2529563904;11,2286472321;31,0243091583;31,0243091583;2,0918197632;28,9324893951;28,9324893951
2252466,25;324691,25;Laterites;46,2555160522;46,2555160522;3,775177002;42,4803390503;42,4803390503;11,226940155;31,2533988953;31,2533988953;2,1793365479;29,0740623474;29,0740623474
2252468,75;324691,25;Laterites;46,4577941895;46,4577941895;3,7518882751;42,7059059143;42,7059059143;11,2094917297;31,4964141846;31,4964141846;2,2736568451;29,2227573395;29,2227573395
2252471,25;324691,25;Laterites;46,6706924438;46,6706924438;3,7449798584;42,9257125854;42,9257125854;11,1647911072;31,7609214783;31,7609214783;2,3782577515;29,3826637268;29,3826637268
2252473,75;324691,25;Laterites;46,9004745483;46,9004745483;3,7791824341;43,1212921143;43,1212921143;11,0673789978;32,0539131165;32,0539131165;2,4963226318;29,5575904846;29,5575904846
2252476,25;324691,25;Laterites;47,1341629028;47,1341629028;3,8155288696;43,3186340332;43,3186340332;10,9396743774;32,3789596558;32,3789596558;2,6294002533;29,7495594025;29,7495594025
2252478,75;324691,25;Laterites;47,3635520935;47,3635520935;3,8597755432;43,5037765503;43,5037765503;10,7697257996;32,7340507507;32,7340507507;2,7763404846;29,9577102661;29,9577102661
2252481,25;324691,25;Laterites;47,6160392761;47,6160392761;3,9375190735;43,6785202026;43,6785202026;10,5662765503;33,1122436523;33,1122436523;2,933588028;30,1786556244;30,1786556244
2252483,75;324691,25;Laterites;47,8565483093;47,8565483093;4,0110397339;43,8455085754;43,8455085754;10,341003418;33,5045051575;33,5045051575;3,0966739655;30,407831192;30,407831192
2252486,25;324691,25;Laterites;48,0724029541;48,0724029541;4,0651321411;44,007270813;44,007270813;10,1049804688;33,9022903442;33,9022903442;3,2614784241;30,6408119202;30,6408119202
2252488,75;324691,25;Laterites;48,2838478088;48,2838478088;4,1278266907;44,1560211182;44,1560211182;9,8572044373;34,2988166809;34,2988166809;3,4248962402;30,8739204407;30,8739204407
2252491,25;324691,25;Laterites;48,4531860352;48,4531860352;4,1417770386;44,3114089966;44,3114089966;9,6221694946;34,689239502;34,689239502;3,5849628448;31,1042766571;31,1042766571
2252493,75;324691,25;Laterites;48,6052703857;48,6052703857;4,0990715027;44,5061988831;44,5061988831;9,4359016418;35,0702972412;35,0702972412;3,7407054901;31,3295917511;31,3295917511
2252496,25;324691,25;Laterites;48,7514190674;48,7514190674;4,0910415649;44,6603775024;44,6603775024;9,2204208374;35,439956665;35,439956665;3,8920230865;31,5479335785;31,5479335785
2252498,75;324691,25;Laterites;48,8981437683;48,8981437683;4,0854492188;44,8126945496;44,8126945496;9,0156860352;35,7970085144;35,7970085144;4,0395030975;31,7575054169;31,7575054169
2252501,25;324691,25;Laterites;49,0432243347;49,0432243347;4,0704689026;44,9727554321;44,9727554321;8,8319473267;36,1408081055;36,1408081055;4,184381485;31,9564266205;31,9564266205
2252503,75;324691,25;Laterites;49,1922225952;49,1922225952;4,073348999;45,1188735962;45,1188735962;8,6478500366;36,4710235596;36,4710235596;4,3284416199;32,1425819397;32,1425819397
2252506,25;324691,25;Laterites;49,3398323059;49,3398323059;4,0875167847;45,2523155212;45,2523155212;8,4647674561;36,7875480652;36,7875480652;4,4740409851;32,3135070801;32,3135070801
2252508,75;324691,25;Laterites;49,4799194336;49,4799194336;4,083240509;45,3966789246;45,3966789246;8,3063659668;37,0903129578;37,0903129578;4,6240234375;32,4662895203;32,4662895203
2252511,25;324691,25;Laterites;49,6062316895;49,6062316895;4,080242157;45,5259895325;45,5259895325;8,1467628479;37,3792266846;37,3792266846;4,7817230225;32,5975036621;32,5975036621
2252513,75;324691,25;Laterites;49,7229423523;49,7229423523;4,0822410583;45,6407012939;45,6407012939;7,9865646362;37,6541366577;37,6541366577;4,9508285522;32,7033081055;32,7033081055
2252516,25;324691,25;Laterites;49,8234481812;49,8234481812;4,0829620361;45,740486145;45,740486145;7,8257408142;37,9147453308;37,9147453308;5,1352081299;32,7795372009;32,7795372009
2252518,75;324691,25;Laterites;49,8991279602;49,8991279602;4,0571708679;45,8419570923;45,8419570923;7,6813163757;38,1606407166;38,1606407166;5,3386154175;32,8220252991;32,8220252991
2252521,25;324691,25;Laterites;49,9413986206;49,9413986206;3,9944992065;45,9468994141;45,9468994141;7,5556373596;38,3912620544;38,3912620544;5,5642852783;32,8269767761;32,8269767761
2252523,75;324691,25;Laterites;49,9649162292;49,9649162292;3,9566230774;46,0082931519;46,0082931519;7,4023132324;38,6059799194;38,6059799194;5,8145561218;32,7914237976;32,7914237976
2252526,25;324691,25;Laterites;49,9506263733;49,9506263733;3,8758163452;46,0748100281;46,0748100281;7,2706947327;38,8041152954;38,8041152954;6,0905265808;32,7135887146;32,7135887146
2252528,75;324691,25;Laterites;49,9052429199;49,9052429199;3,7802085876;46,1250343323;46,1250343323;7,1399841309;38,9850502014;38,9850502014;6,3919143677;32,5931358337;32,5931358337
2252531,25;324691,25;Laterites;49,8318138123;49,8318138123;3,6753044128;46,1565093994;46,1565093994;7,008140564;39,1483688354;39,1483688354;6,7172698975;32,431098938;32,431098938
2252533,75;324691,25;Laterites;49,7326660156;49,7326660156;3,5540313721;46,1786346436;46,1786346436;6,8847236633;39,2939109802;39,2939109802;7,0641670227;32,2297439575;32,2297439575
2252536,25;324691,25;Laterites;49,609210968;49,609210968;3,4216041565;46,1876068115;46,1876068115;6,7657089233;39,4218978882;39,4218978882;7,4297027588;31,9921951294;31,9921951294
2252538,75;324691,25;Laterites;49,4610099792;49,4610099792;3,2769355774;46,1840744019;46,1840744019;6,6511459351;39,5329284668;39,5329284668;7,8107395172;31,7221889496;31,7221889496
2252541,25;324691,25;Laterites;49,3039932251;49,3039932251;3,1640014648;46,1399917603;46,1399917603;6,5120201111;39,6279716492;39,6279716492;8,2042312622;31,423740387;31,423740387
2252543,75;324691,25;Laterites;49,1194725037;49,1194725037;3,0050621033;46,1144104004;46,1144104004;6,4061088562;39,7083015442;39,7083015442;8,607339859;31,1009616852;31,1009616852
2252546,25;324691,25;Laterites;48,9101295471;48,9101295471;2,8309707642;46,079158783;46,079158783;6,3037643433;39,7753944397;39,7753944397;9,0174922943;30,7579021454;30,7579021454
2252548,75;324691,25;Laterites;48,7039451599;48,7039451599;2,6684303284;46,0355148315;46,0355148315;6,204662323;39,8308525085;39,8308525085;9,4323921204;30,3984603882;30,3984603882
2252551,25;324691,25;Laterites;48,4694137573;48,4694137573;2,4845848083;45,984828949;45,984828949;6,1085319519;39,8762969971;39,8762969971;9,8499412537;30,0263557434;30,0263557434
2252553,75;324691,25;Laterites;48,227230072;48,227230072;2,2986183167;45,9286117554;45,9286117554;6,015296936;39,9133148193;39,9133148193;10,268201828;29,6451129913;29,6451129913
2252556,25;324691,25;Laterites;47,9672203064;47,9672203064;2,1009254456;45,8662948608;45,8662948608;5,9228591919;39,9434356689;39,9434356689;10,6853122711;29,2581233978;29,2581233978
2252558,75;324691,25;Laterites;47,7143211365;47,7143211365;1,9102096558;45,8041114807;45,8041114807;5,8360557556;39,9680557251;39,9680557251;11,0993766785;28,8686790466;28,8686790466
2252561,25;324691,25;Laterites;47,4519767761;47,4519767761;1,7089271545;45,7430496216;45,7430496216;5,7545814514;39,9884681702;39,9884681702;11,5083770752;28,480091095;28,480091095
2252563,75;324691,25;Laterites;47,1965789795;47,1965789795;1,5164108276;45,6801681519;45,6801681519;5,6743621826;40,0058059692;40,0058059692;11,9100456238;28,0957603455;28,0957603455
2252566,25;324691,25;Laterites;46,9497642517;46,9497642517;1,3275642395;45,6222000122;45,6222000122;5,6011123657;40,0210876465;40,0210876465;12,3017883301;27,7192993164;27,7192993164
2252568,75;324691,25;Laterites;46,7135353088;46,7135353088;1,1439704895;45,5695648193;45,5695648193;5,5344161987;40,0351486206;40,0351486206;12,6805305481;27,3546180725;27,3546180725
2252571,25;324691,25;Laterites;46,4908599854;46,4908599854;0,9662246704;45,5246353149;45,5246353149;5,4759521484;40,0486831665;40,0486831665;13,0427093506;27,0059738159;27,0059738159
2252573,75;324691,25;Laterites;46,2831916809;46,2831916809;0,7674446106;45,5157470703;45,5157470703;5,4535369873;40,062210083;40,062210083;13,3842811584;26,6779289246;26,6779289246
2252576,25;324691,25;Laterites;46,0889778137;46,0889778137;0,6022834778;45,4866943359;45,4866943359;5,4105911255;40,0761032104;40,0761032104;13,7009525299;26,3751506805;26,3751506805
2252578,75;324691,25;Laterites;45,9074401855;45,9074401855;0,4303588867;45,4770812988;45,4770812988;5,3864822388;40,0905990601;40,0905990601;13,9886550903;26,1019439697;26,1019439697
2252581,25;324691,25;Laterites;45,741355896;45,741355896;0,2764587402;45,4648971558;45,4648971558;5,3591079712;40,1057891846;40,1057891846;14,244178772;25,8616104126;25,8616104126
2252583,75;324691,25;Laterites;45,580619812;45,580619812;0,1102104187;45,4704093933;45,4704093933;5,3486862183;40,121723175;40,121723175;14,4659156799;25,6558074951;25,6558074951
2252586,25;324691,25;Argiles superieures;45,4313774109;;;;45,4313774109;5,2930183411;40,1383590698;40,1383590698;14,6542243958;25,4841346741;25,4841346741
2252363,75;324693,75;Laterites;52,5589408875;52,5589408875;3,5144348145;49,044506073;49,044506073;17,2549648285;31,7895412445;;;;31,7895412445
2252366,25;324693,75;Laterites;52,3287391663;52,3287391663;3,4231414795;48,9055976868;48,9055976868;17,2807044983;31,6248931885;;;;31,6248931885
2252368,75;324693,75;Laterites;52,0908584595;52,0908584595;3,3447723389;48,7460861206;48,7460861206;17,2900123596;31,456073761;;;;31,456073761
2252371,25;324693,75;Laterites;51,8225593567;51,8225593567;3,2635574341;48,5590019226;48,5590019226;17,2735824585;31,2854194641;;;;31,2854194641
2252373,75;324693,75;Laterites;51,5375175476;51,5375175476;3,2024078369;48,3351097107;48,3351097107;17,2189407349;31,1161689758;;;;31,1161689758
2252376,25;324693,75;Laterites;51,2349433899;51,2349433899;3,1695594788;48,0653839111;48,0653839111;17,1138210297;30,9515628815;;;;30,9515628815
2252378,75;324693,75;Laterites;50,9150886536;50,9150886536;3,168888092;47,7462005615;47,7462005615;16,9533634186;30,7928371429;;;;30,7928371429
2252381,25;324693,75;Laterites;50,5783996582;50,5783996582;3,1959228516;47,3824768066;47,3824768066;16,7444477081;30,6380290985;;;;30,6380290985
2252383,75;324693,75;Laterites;50,2299804688;50,2299804688;3,2454795837;46,984500885;46,984500885;16,5013084412;30,4831924438;;;;30,4831924438
2252386,25;324693,75;Laterites;49,8696594238;49,8696594238;3,3069076538;46,56275177;46,56275177;16,2383594513;30,3243923187;;;;30,3243923187
2252388,75;324693,75;Laterites;49,5033721924;49,5033721924;3,3779830933;46,1253890991;46,1253890991;15,9667472839;30,1586418152;;;;30,1586418152
2252391,25;324693,75;Laterites;49,134475708;49,134475708;3,4562110901;45,6782646179;45,6782646179;15,6943264008;29,9839382172;;;;29,9839382172
2252393,75;324693,75;Laterites;48,7625541687;48,7625541687;3,5369529724;45,2256011963;45,2256011963;15,4266281128;29,7989730835;;;;29,7989730835
2252396,25;324693,75;Laterites;48,3992385864;48,3992385864;3,6287345886;44,7705039978;44,7705039978;15,1675491333;29,6029548645;;;;29,6029548645
2252398,75;324693,75;Laterites;48,0367584229;48,0367584229;3,7213287354;44,3154296875;44,3154296875;14,920042038;29,3953876495;;;;29,3953876495
2252401,25;324693,75;Laterites;47,6802062988;47,6802062988;3,8177833557;43,8624229431;43,8624229431;14,6864013672;29,1760215759;;;;29,1760215759
2252403,75;324693,75;Laterites;47,3269233704;47,3269233704;3,9136695862;43,4132537842;43,4132537842;14,4684810638;28,9447727203;;;;28,9447727203
2252406,25;324693,75;Laterites;46,9930419922;46,9930419922;4,0235519409;42,9694900513;42,9694900513;14,2677898407;28,7017002106;;;;28,7017002106
2252408,75;324693,75;Laterites;46,6931419373;46,6931419373;4,1605987549;42,5325431824;42,5325431824;14,085603714;28,4469394684;;;;28,4469394684
2252411,25;324693,75;Laterites;46,4060516357;46,4060516357;4,3023223877;42,103729248;42,103729248;13,8113632202;28,2923660278;28,2923660278;0,1116065979;28,1807594299;28,1807594299
2252413,75;324693,75;Laterites;46,1584739685;46,1584739685;4,47423172;41,6842422485;41,6842422485;13,5398006439;28,1444416046;28,1444416046;0,2409934998;27,9034481049;27,9034481049
